Ticker,Date,timestamp,close,return,trade_volume
CTL,2010-05-06,2010-05-06 11:41:00-04:00,33.58,,
CTL,2010-05-06,2010-05-06 11:42:00-04:00,33.6,,
CTL,2010-05-06,2010-05-06 11:43:00-04:00,33.68,,
CTL,2010-05-06,2010-05-06 11:44:00-04:00,33.63,,
CTL,2010-05-06,2010-05-06 11:45:00-04:00,33.73,,
CTL,2010-05-06,2010-05-06 11:46:00-04:00,33.718,,
CTL,2010-05-06,2010-05-06 11:48:00-04:00,33.84,,
CTL,2010-05-06,2010-05-06 11:49:00-04:00,33.71,,
CTL,2010-05-06,2010-05-06 11:50:00-04:00,33.61,,
CTL,2010-05-06,2010-05-06 11:51:00-04:00,33.5501,,
CTL,2010-05-06,2010-05-06 11:55:00-04:00,33.514999,,
CTL,2010-05-06,2010-05-06 11:56:00-04:00,33.51,,
CTL,2010-05-06,2010-05-06 11:58:00-04:00,33.53,,
CTL,2010-05-06,2010-05-06 11:59:00-04:00,33.47,,
CTL,2010-05-06,2010-05-06 10:53:00-04:00,,0.06846673095467715,
CTL,2010-05-06,2010-05-06 10:52:00-04:00,,-0.013320647002854513,
CTL,2010-05-06,2010-05-06 06:11:00-04:00,,0.0,
CTL,2010-05-06,2010-05-06 07:15:00-04:00,,-0.0005849663644339476,
CTL,2010-05-06,2010-05-06 07:55:00-04:00,,-0.0001517362124308086,
CTL,2010-05-06,2010-05-06 09:27:00-04:00,,-0.0002936857562407802,
CTL,2010-05-06,2010-05-06 10:05:00-04:00,,-0.0005880623346073977,
CTL,2010-05-06,2010-05-06 10:22:00-04:00,,0.001185185185185178,
CTL,2010-05-06,2010-05-06 10:35:00-04:00,,-0.000889152341434496,
CTL,2010-05-06,2010-05-06 10:51:00-04:00,,0.015132002575660053,
CTL,2010-05-06,2010-05-06 11:34:00-04:00,,0.0012015620306398134,
CTL,2010-05-06,2010-05-06 11:35:00-04:00,,0.005100510051005092,
CTL,2010-05-06,2010-05-06 11:37:00-04:00,,-0.001195457262402888,
CTL,2010-05-06,2010-05-06 11:49:00-04:00,,-0.0038416075650119508,
CTL,2010-05-06,2010-05-06 11:51:00-04:00,,-0.0017822076762867844,
CTL,2010-05-06,2010-05-06 11:55:00-04:00,,-0.0025297916666666698,
CTL,2010-05-06,2010-05-06 11:56:00-04:00,,-0.00014915709828922097,
CTL,2010-05-06,2010-05-06 11:59:00-04:00,,-0.001789442290486165,
